dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at,train_fraction
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.8861607142857143,0,learning_curve,60,60,60,0.495539903640747,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.25
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,kappa,0.9327354260089686,0,learning_curve,120,60,60,0.0999720096588134,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,accuracy,0.9666666666666668,0,learning_curve,120,60,60,0.0999720096588134,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,balanced_accuracy,0.9642857142857144,0,learning_curve,120,60,60,0.0999720096588134,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,kappa,0.8997772828507795,0,learning_curve,120,60,60,0.0874371528625488,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,accuracy,0.95,0,learning_curve,120,60,60,0.0874371528625488,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9508928571428572,0,learning_curve,120,60,60,0.0874371528625488,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LogReg,kappa,0.8344370860927153,0,learning_curve,120,60,60,0.0806610584259033,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LogReg,accuracy,0.9166666666666666,0,learning_curve,120,60,60,0.0806610584259033,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.921875,0,learning_curve,120,60,60,0.0806610584259033,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,Riemann HG TS + LogReg,kappa,0.9327354260089686,0,learning_curve,120,60,60,0.9043891429901124,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,Riemann HG TS + LogReg,accuracy,0.9666666666666668,0,learning_curve,120,60,60,0.9043891429901124,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,Riemann HG TS + LogReg,balanced_accuracy,0.9642857142857144,0,learning_curve,120,60,60,0.9043891429901124,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,kappa,0.8,0,learning_curve,120,60,60,0.9703538417816162,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,accuracy,0.9,0,learning_curve,120,60,60,0.9703538417816162,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.9017857142857144,0,learning_curve,120,60,60,0.9703538417816162,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,0.5
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,kappa,0.9327354260089686,0,learning_curve,240,60,60,0.1620330810546875,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,accuracy,0.9666666666666668,0,learning_curve,240,60,60,0.1620330810546875,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,HighGamma + LDA,balanced_accuracy,0.9642857142857144,0,learning_curve,240,60,60,0.1620330810546875,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,kappa,0.9330357142857144,0,learning_curve,240,60,60,0.1369509696960449,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,accuracy,0.9666666666666668,0,learning_curve,240,60,60,0.1369509696960449,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LDA,balanced_accuracy,0.9665178571428572,0,learning_curve,240,60,60,0.1369509696960449,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LogReg,kappa,0.8666666666666667,0,learning_curve,240,60,60,0.1301162242889404,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LogReg,accuracy,0.9333333333333332,0,learning_curve,240,60,60,0.1301162242889404,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.9352678571428572,0,learning_curve,240,60,60,0.1301162242889404,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,Riemann HG TS + LogReg,kappa,0.8993288590604027,0,learning_curve,240,60,60,1.6733119487762451,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,Riemann HG TS + LogReg,accuracy,0.95,0,learning_curve,240,60,60,1.6733119487762451,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,Riemann HG TS + LogReg,balanced_accuracy,0.9486607142857144,0,learning_curve,240,60,60,1.6733119487762451,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,kappa,0.8337028824833703,0,learning_curve,240,60,60,1.6978590488433838,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,accuracy,0.9166666666666666,0,learning_curve,240,60,60,1.6978590488433838,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,ja,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.9196428571428572,0,learning_curve,240,60,60,1.6978590488433838,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:04:57,1.0
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,kappa,0.2857142857142857,0,learning_curve,24,60,56,0.033139944076538,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,accuracy,0.65,0,learning_curve,24,60,56,0.033139944076538,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,balanced_accuracy,0.640625,0,learning_curve,24,60,56,0.033139944076538,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,kappa,0.2035398230088495,0,learning_curve,24,60,56,0.0406537055969238,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,accuracy,0.6,0,learning_curve,24,60,56,0.0406537055969238,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,balanced_accuracy,0.6026785714285714,0,learning_curve,24,60,56,0.0406537055969238,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,kappa,0.2035398230088495,0,learning_curve,24,60,56,0.0373351573944091,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,accuracy,0.6,0,learning_curve,24,60,56,0.0373351573944091,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.6026785714285714,0,learning_curve,24,60,56,0.0373351573944091,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,kappa,0.2483660130718954,0,learning_curve,24,60,56,0.270143985748291,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,accuracy,0.6166666666666667,0,learning_curve,24,60,56,0.270143985748291,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,balanced_accuracy,0.6272321428571428,0,learning_curve,24,60,56,0.270143985748291,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,kappa,0.3478260869565217,0,learning_curve,24,60,56,0.2707760334014892,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,accuracy,0.6666666666666666,0,learning_curve,24,60,56,0.2707760334014892,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.6785714285714286,0,learning_curve,24,60,56,0.2707760334014892,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.1
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,kappa,0.2316258351893095,0,learning_curve,60,60,56,0.0459859371185302,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,accuracy,0.6166666666666667,0,learning_curve,60,60,56,0.0459859371185302,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,balanced_accuracy,0.6160714285714286,0,learning_curve,60,60,56,0.0459859371185302,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,kappa,0.2450765864332604,0,learning_curve,60,60,56,0.0540800094604492,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,accuracy,0.6166666666666667,0,learning_curve,60,60,56,0.0540800094604492,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,balanced_accuracy,0.625,0,learning_curve,60,60,56,0.0540800094604492,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,kappa,0.3107221006564552,0,learning_curve,60,60,56,0.0475788116455078,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,accuracy,0.65,0,learning_curve,60,60,56,0.0475788116455078,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.6584821428571428,0,learning_curve,60,60,56,0.0475788116455078,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,kappa,0.5098039215686274,0,learning_curve,60,60,56,0.45284104347229,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,accuracy,0.75,0,learning_curve,60,60,56,0.45284104347229,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,balanced_accuracy,0.7611607142857143,0,learning_curve,60,60,56,0.45284104347229,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,kappa,0.1721854304635762,0,learning_curve,60,60,56,0.4489243030548095,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,accuracy,0.5833333333333334,0,learning_curve,60,60,56,0.4489243030548095,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.5870535714285714,0,learning_curve,60,60,56,0.4489243030548095,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.25
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,kappa,0.2417582417582418,0,learning_curve,120,60,56,0.0756409168243408,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,accuracy,0.6166666666666667,0,learning_curve,120,60,56,0.0756409168243408,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,balanced_accuracy,0.6227678571428572,0,learning_curve,120,60,56,0.0756409168243408,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,kappa,0.501108647450111,0,learning_curve,120,60,56,0.0796961784362793,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,accuracy,0.75,0,learning_curve,120,60,56,0.0796961784362793,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,balanced_accuracy,0.7522321428571428,0,learning_curve,120,60,56,0.0796961784362793,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,kappa,0.4345898004434591,0,learning_curve,120,60,56,0.0756289958953857,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,accuracy,0.7166666666666667,0,learning_curve,120,60,56,0.0756289958953857,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.71875,0,learning_curve,120,60,56,0.0756289958953857,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,kappa,0.3817787418655097,0,learning_curve,120,60,56,0.7183117866516113,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,accuracy,0.6833333333333333,0,learning_curve,120,60,56,0.7183117866516113,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,balanced_accuracy,0.6964285714285714,0,learning_curve,120,60,56,0.7183117866516113,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,kappa,0.1721854304635762,0,learning_curve,120,60,56,0.8333179950714111,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,accuracy,0.5833333333333334,0,learning_curve,120,60,56,0.8333179950714111,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.5870535714285714,0,learning_curve,120,60,56,0.8333179950714111,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,0.5
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,kappa,0.2450765864332604,0,learning_curve,240,60,56,0.1363980770111084,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,accuracy,0.6166666666666667,0,learning_curve,240,60,56,0.1363980770111084,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,HighGamma + LDA,balanced_accuracy,0.625,0,learning_curve,240,60,56,0.1363980770111084,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,kappa,0.2731277533039647,0,learning_curve,240,60,56,0.1382322311401367,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,accuracy,0.6333333333333333,0,learning_curve,240,60,56,0.1382322311401367,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LDA,balanced_accuracy,0.6383928571428572,0,learning_curve,240,60,56,0.1382322311401367,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,kappa,0.3046357615894041,0,learning_curve,240,60,56,0.1341428756713867,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,accuracy,0.65,0,learning_curve,240,60,56,0.1341428756713867,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.6540178571428572,0,learning_curve,240,60,56,0.1341428756713867,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,kappa,0.3817787418655097,0,learning_curve,240,60,56,1.297316312789917,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,accuracy,0.6833333333333333,0,learning_curve,240,60,56,1.297316312789917,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,Riemann HG TS + LogReg,balanced_accuracy,0.6964285714285714,0,learning_curve,240,60,56,1.297316312789917,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,kappa,0.2350332594235034,0,learning_curve,240,60,56,1.509871006011963,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,accuracy,0.6166666666666667,0,learning_curve,240,60,56,1.509871006011963,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jm,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.6183035714285714,0,learning_curve,240,60,56,1.509871006011963,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:05,1.0
Miller2019-faces_basic,jt,faceshouses,HighGamma + LDA,kappa,0.2580645161290322,0,learning_curve,24,60,102,0.0755271911621093,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,HighGamma + LDA,accuracy,0.6166666666666667,0,learning_curve,24,60,102,0.0755271911621093,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,HighGamma + LDA,balanced_accuracy,0.6339285714285714,0,learning_curve,24,60,102,0.0755271911621093,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LDA,kappa,0.4345898004434591,0,learning_curve,24,60,102,0.0897929668426513,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LDA,accuracy,0.7166666666666667,0,learning_curve,24,60,102,0.0897929668426513,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LDA,balanced_accuracy,0.71875,0,learning_curve,24,60,102,0.0897929668426513,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LogReg,kappa,0.2984409799554566,0,learning_curve,24,60,102,0.0630888938903808,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LogReg,accuracy,0.65,0,learning_curve,24,60,102,0.0630888938903808,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.6495535714285714,0,learning_curve,24,60,102,0.0630888938903808,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,Riemann HG TS + LogReg,kappa,0.2105263157894736,0,learning_curve,24,60,102,0.7999937534332275,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,Riemann HG TS + LogReg,accuracy,0.6166666666666667,0,learning_curve,24,60,102,0.7999937534332275,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,Riemann HG TS + LogReg,balanced_accuracy,0.6026785714285714,0,learning_curve,24,60,102,0.7999937534332275,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,Riemann TS + LogReg,kappa,0.0603248259860789,0,learning_curve,24,60,102,0.6773650646209717,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,Riemann TS + LogReg,accuracy,0.55,0,learning_curve,24,60,102,0.6773650646209717,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,Riemann TS + LogReg,balanced_accuracy,0.5290178571428571,0,learning_curve,24,60,102,0.6773650646209717,b4736e60e22e,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.1
Miller2019-faces_basic,jt,faceshouses,HighGamma + LDA,kappa,0.3562231759656653,0,learning_curve,60,60,102,0.0939681529998779,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
Miller2019-faces_basic,jt,faceshouses,HighGamma + LDA,accuracy,0.6666666666666666,0,learning_curve,60,60,102,0.0939681529998779,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
Miller2019-faces_basic,jt,faceshouses,HighGamma + LDA,balanced_accuracy,0.6852678571428572,0,learning_curve,60,60,102,0.0939681529998779,f0ad027786a9,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LDA,kappa,0.2516268980477223,0,learning_curve,60,60,102,0.1146533489227294,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LDA,accuracy,0.6166666666666667,0,learning_curve,60,60,102,0.1146533489227294,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LDA,balanced_accuracy,0.6294642857142857,0,learning_curve,60,60,102,0.1146533489227294,ad4c2abc31c8,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LogReg,kappa,0.1558441558441557,0,learning_curve,60,60,102,0.0907177925109863,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LogReg,accuracy,0.5666666666666667,0,learning_curve,60,60,102,0.0907177925109863,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
Miller2019-faces_basic,jt,faceshouses,LogBandPower + LogReg,balanced_accuracy,0.5803571428571428,0,learning_curve,60,60,102,0.0907177925109863,688f919f3ab0,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
Miller2019-faces_basic,jt,faceshouses,Riemann HG TS + LogReg,kappa,0.3708609271523179,0,learning_curve,60,60,102,1.5156030654907229,f55965f07628,dfb96670a964,learning_curve,0.3.0.dev0,2026-09-11T16:05:35,0.25
