dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at
BCICompIII-1,1,test,Riemann TS + LogReg,accuracy,0.95,4,chronological,80,20,64,0.8618721961975098,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,balanced_accuracy,0.9615384615384616,4,chronological,80,20,64,0.8618721961975098,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,kappa,0.0,0,leave_one_session_out,278,100,64,4.381958246231079,f0ad027786a9,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,HighGamma + LDA,accuracy,0.5,0,leave_one_session_out,278,100,64,4.381958246231079,f0ad027786a9,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,HighGamma + LDA,balanced_accuracy,0.5,0,leave_one_session_out,278,100,64,4.381958246231079,f0ad027786a9,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,LogBandPower + LDA,kappa,0.18000000000000005,0,leave_one_session_out,278,100,64,3.7910399436950684,ad4c2abc31c8,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,LogBandPower + LDA,accuracy,0.59,0,leave_one_session_out,278,100,64,3.7910399436950684,ad4c2abc31c8,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,LogBandPower + LDA,balanced_accuracy,0.59,0,leave_one_session_out,278,100,64,3.7910399436950684,ad4c2abc31c8,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,LogBandPower + LogReg,kappa,0.040000000000000036,0,leave_one_session_out,278,100,64,2.9312713146209717,688f919f3ab0,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
BCICompIII-1,1,test,LogBandPower + LogReg,accuracy,0.52,0,leave_one_session_out,278,100,64,2.9312713146209717,688f919f3ab0,53c35aeb54c0,cross_session,0.3.0.dev0,2026-09-10T20:27:48
