dataset,subject,session,pipeline,metric,score,fold,n_train,n_test,n_channels,time
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,balanced_accuracy,0.9352678571428572,4,240,60,39,0.16461563110351562
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,kappa,0.8666666666666667,4,240,60,39,0.16461563110351562
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,accuracy,0.8666666666666667,0,240,60,60,1.0593607425689697
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,balanced_accuracy,0.8666666666666667,0,240,60,60,1.0593607425689697
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,kappa,0.7333333333333334,0,240,60,60,1.0593607425689697
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,accuracy,0.95,0,240,60,60,0.25624871253967285
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,balanced_accuracy,0.95,0,240,60,60,0.25624871253967285
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,kappa,0.9,0,240,60,60,0.25624871253967285
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,accuracy,0.9166666666666666,1,240,60,60,0.9007871150970459
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9166666666666667,1,240,60,60,0.9007871150970459
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,kappa,0.8333333333333334,1,240,60,60,0.9007871150970459
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,accuracy,0.9666666666666667,1,240,60,60,0.25641942024230957
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,balanced_accuracy,0.9666666666666667,1,240,60,60,0.25641942024230957
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,kappa,0.9333333333333333,1,240,60,60,0.25641942024230957
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,accuracy,0.9166666666666666,2,240,60,60,0.9059171676635742
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9174107142857143,2,240,60,60,0.9059171676635742
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,kappa,0.8329621380846325,2,240,60,60,0.9059171676635742
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,accuracy,0.9666666666666667,2,240,60,60,0.2562234401702881
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,balanced_accuracy,0.9642857142857143,2,240,60,60,0.2562234401702881
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,kappa,0.9327354260089686,2,240,60,60,0.2562234401702881
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,accuracy,0.9,3,240,60,60,0.9128942489624023
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9027149321266968,3,240,60,60,0.9128942489624023
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,kappa,0.7982062780269058,3,240,60,60,0.9128942489624023
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,accuracy,0.9666666666666667,3,240,60,60,0.2561342716217041
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,balanced_accuracy,0.9705882352941176,3,240,60,60,0.2561342716217041
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,kappa,0.9327354260089686,3,240,60,60,0.2561342716217041
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,accuracy,0.9666666666666667,4,240,60,60,0.8926069736480713
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9665178571428572,4,240,60,60,0.8926069736480713
Miller2019-faces_basic,ja,faceshouses,LogBandPower+LDA,kappa,0.9330357142857143,4,240,60,60,0.8926069736480713
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,accuracy,0.9666666666666667,4,240,60,60,0.2564358711242676
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,balanced_accuracy,0.9642857142857143,4,240,60,60,0.2564358711242676
Miller2019-faces_basic,ja,faceshouses,HighGamma+LDA,kappa,0.9327354260089686,4,240,60,60,0.2564358711242676
Miller2019-faces_basic,jm,faceshouses,LogBandPower+LDA,accuracy,0.7166666666666667,0,240,60,56,1.2224576473236084
Miller2019-faces_basic,jm,faceshouses,LogBandPower+LDA,balanced_accuracy,0.7166666666666666,0,240,60,56,1.2224576473236084
Miller2019-faces_basic,jm,faceshouses,LogBandPower+LDA,kappa,0.43333333333333335,0,240,60,56,1.2224576473236084
Miller2019-faces_basic,jm,faceshouses,HighGamma+LDA,accuracy,0.6833333333333333,0,240,60,56,0.23992681503295898
Miller2019-faces_basic,jm,faceshouses,HighGamma+LDA,balanced_accuracy,0.6833333333333333,0,240,60,56,0.23992681503295898
Miller2019-faces_basic,jm,faceshouses,HighGamma+LDA,kappa,0.3666666666666667,0,240,60,56,0.23992681503295898
Miller2019-faces_basic,jm,faceshouses,LogBandPower+LDA,accuracy,0.7,1,240,60,56,1.2256190776824951
Miller2019-faces_basic,jm,faceshouses,LogBandPower+LDA,balanced_accuracy,0.7,1,240,60,56,1.2256190776824951
